"","tiempo","cop_ml","cop_ap"
"3029",38.123,-0.457431,1.37069
"3030",38.127,-0.46812,1.37385
"3031",38.143,-0.46812,1.37385
"3032",38.157,-0.473607,1.39226
"3033",38.16,-0.46806,1.4006
"3034",38.175,-0.46806,1.4006
"3035",38.178,-0.454114,1.38234
"3036",38.193,-0.485684,1.40706
"3037",38.211,-0.431432,1.40884
"3038",38.227,-0.451407,1.40173
"3039",38.23,-0.451407,1.40173
"3040",38.245,-0.454289,1.38798
"3041",38.267,-0.457497,1.34945
"3042",38.271,-0.471823,1.32464
"3043",38.293,-0.455287,1.29426
"3044",38.301,-0.447528,1.28495
"3045",38.322,-0.448148,1.24638
"3046",38.346,-0.456831,1.25263
"3047",38.361,-0.465335,1.24993
"3048",38.363,-0.465335,1.24993
"3049",38.377,-0.451829,1.21467
"3050",38.393,-0.414245,1.21571
"3051",38.395,-0.414245,1.21571
"3052",38.41,-0.412916,1.13425
"3053",38.413,-0.412916,1.13425
"3054",38.432,-0.427495,1.13689
"3055",38.433,-0.385325,1.08643
"3056",38.457,-0.422095,1.09696
"3057",38.472,-0.399147,1.10478
"3058",38.487,-0.372216,1.16224
"3059",38.502,-0.372216,1.16224
"3060",38.505,-0.414611,1.17993
"3061",38.52,-0.376791,1.20555
"3062",38.535,-0.376791,1.20555
"3063",38.537,-0.370528,1.23117
"3064",38.551,-0.371075,1.2138
"3065",38.566,-0.343388,1.15055
"3066",38.581,-0.315019,1.1497
"3067",38.617,-0.315019,1.1497
"3068",38.621,-0.347427,1.10925
"3069",38.636,-0.334726,1.02787
"3070",38.651,-0.326216,1.0238
"3071",38.666,-0.317697,1.01898
"3072",38.668,-0.323801,1.00524
"3073",38.682,-0.320388,1.03123
"3074",38.697,-0.329132,1.0338
"3075",38.712,-0.351305,1.0477
"3076",38.727,-0.316711,1.06274
"3077",38.742,-0.316711,1.06274
"3078",38.757,-0.33379,1.05054
"3079",38.759,-0.301954,1.07019
"3080",38.782,-0.295869,1.08035
"3081",38.8,-0.247125,1.07396
"3082",38.804,-0.247125,1.07396
"3083",38.833,-0.278027,1.1155
"3084",38.836,-0.24946,1.10573
"3085",38.84,-0.268573,1.15741
"3086",38.865,-0.289157,1.13756
"3087",38.88,-0.3025,1.18875
"3088",38.895,-0.288644,1.16144
"3089",38.91,-0.276779,1.17163
"3090",38.926,-0.294465,1.15657
"3091",38.941,-0.294766,1.13549
"3092",38.956,-0.292818,1.09306
"3093",38.971,-0.298931,1.0685
"3094",38.986,-0.287896,1.0536
"3095",39.01,-0.287589,1.06631
"3096",39.012,-0.287589,1.06631
"3097",39.027,-0.269918,1.08957
"3098",39.042,-0.316058,1.08621
"3099",39.044,-0.316058,1.08621
"3100",39.058,-0.300439,1.14713
"3101",39.074,-0.317971,1.13701
"3102",39.088,-0.337403,1.16172
"3103",39.103,-0.294408,1.16499
"3104",39.105,-0.294408,1.16499
"3105",39.12,-0.319017,1.21646
"3106",39.135,-0.332558,1.2606
"3107",39.15,-0.337605,1.29885
"3108",39.165,-0.317335,1.3032
"3109",39.18,-0.330077,1.37688
"3110",39.195,-0.330077,1.37688
"3111",39.196,-0.349444,1.40185
"3112",39.23,-0.348425,1.44507
"3113",39.231,-0.345267,1.46515
"3114",39.258,-0.376658,1.47476
"3115",39.262,-0.371198,1.47252
"3116",39.277,-0.371198,1.47252
"3117",39.278,-0.391275,1.48189
"3118",39.293,-0.391275,1.48189
"3119",39.297,-0.410326,1.51648
"3120",39.312,-0.398548,1.53747
"3121",39.327,-0.398548,1.53747
"3122",39.328,-0.384107,1.52317
"3123",39.362,-0.424148,1.51859
"3124",39.363,-0.361371,1.5284
"3125",39.378,-0.435124,1.55788
"3126",39.393,-0.427212,1.52488
"3127",39.408,-0.427212,1.52488
"3128",39.41,-0.430043,1.53898
"3129",39.425,-0.416139,1.50507
"3130",39.44,-0.407496,1.50264
"3131",39.455,-0.407496,1.50264
"3132",39.47,-0.388226,1.48382
"3133",39.471,-0.436835,1.49865
"3134",39.486,-0.436835,1.49865
"3135",39.501,-0.397569,1.46212
"3136",39.503,-0.434908,1.46696
"3137",39.517,-0.434908,1.46696
"3138",39.521,-0.46369,1.44848
"3139",39.536,-0.446969,1.43592
"3140",39.56,-0.446969,1.43592
"3141",39.561,-0.435776,1.422
"3142",39.576,-0.44713,1.3833
"3143",39.591,-0.421509,1.36276
"3144",39.593,-0.421509,1.36276
"3145",39.607,-0.476652,1.32612
"3146",39.621,-0.428671,1.31392
"3147",39.636,-0.468752,1.31324
"3148",39.651,-0.468752,1.31324
"3149",39.652,-0.432701,1.26822
"3150",39.667,-0.450245,1.24328
"3151",39.682,-0.450245,1.24328
"3152",39.684,-0.476605,1.21358
"3153",39.698,-0.52781,1.23767
"3154",39.713,-0.52781,1.23767
"3155",39.715,-0.465298,1.20701
"3156",39.738,-0.491461,1.17295
"3157",39.753,-0.432509,1.14372
"3158",39.755,-0.432509,1.14372
"3159",39.77,-0.490509,1.1149
"3160",39.785,-0.464278,1.11947
"3161",39.786,-0.464278,1.11947
"3162",39.801,-0.49244,1.14265
"3163",39.816,-0.49244,1.14265
"3164",39.817,-0.445858,1.15512
"3165",39.832,-0.473744,1.18548
"3166",39.836,-0.473744,1.18548
"3167",39.851,-0.470036,1.22845
"3168",39.873,-0.469434,1.25216
"3169",39.877,-0.477551,1.30053
"3170",39.905,-0.496867,1.33659
"3171",39.908,-0.496867,1.33659
"3172",39.923,-0.407004,1.40796
"3173",39.93,-0.449833,1.38847
"3174",39.945,-0.440773,1.41862
"3175",39.948,-0.440773,1.41862
"3176",39.963,-0.434986,1.42239
"3177",39.982,-0.438453,1.41287
"3178",39.997,-0.466797,1.39906
"3179",39.998,-0.466797,1.39906
"3180",40.025,-0.450531,1.38518
"3181",40.026,-0.401974,1.35805
"3182",40.028,-0.401974,1.35805
"3183",40.043,-0.415151,1.39923
"3184",40.058,-0.432894,1.39779
"3185",40.06,-0.430048,1.39595
"3186",40.075,-0.386213,1.41633
"3187",40.09,-0.386213,1.41633
"3188",40.091,-0.371657,1.42077
"3189",40.106,-0.34534,1.44804
"3190",40.121,-0.33991,1.43847
"3191",40.136,-0.347926,1.47779
"3192",40.151,-0.373451,1.50773
"3193",40.182,-0.344402,1.51734
"3194",40.183,-0.329725,1.52455
"3195",40.205,-0.326081,1.55934
"3196",40.22,-0.307851,1.59375
"3197",40.237,-0.31337,1.59724
"3198",40.261,-0.31337,1.59724
"3199",40.262,-0.313409,1.59795
"3200",40.277,-0.321968,1.60912
"3201",40.292,-0.278549,1.61523
"3202",40.293,-0.309756,1.64787
"3203",40.315,-0.266296,1.67092
"3204",40.33,-0.266296,1.67092
"3205",40.333,-0.294332,1.69807
"3206",40.348,-0.293998,1.72069
"3207",40.363,-0.31632,1.73545
"3208",40.378,-0.289722,1.7623
"3209",40.393,-0.289722,1.7623
"3210",40.395,-0.292721,1.77886
"3211",40.415,-0.292721,1.77886
"3212",40.416,-0.295959,1.75571
"3213",40.431,-0.301863,1.74342
"3214",40.446,-0.321725,1.74377
"3215",40.461,-0.293556,1.72242
"3216",40.476,-0.293556,1.72242
"3217",40.477,-0.299175,1.73466
"3218",40.501,-0.296773,1.72104
"3219",40.516,-0.300461,1.66946
"3220",40.545,-0.306162,1.67716
"3221",40.548,-0.320925,1.65404
"3222",40.563,-0.332457,1.65046
"3223",40.567,-0.332457,1.65046
"3224",40.582,-0.34706,1.64589
"3225",40.587,-0.312936,1.62535
"3226",40.602,-0.312936,1.62535
"3227",40.617,-0.296113,1.60801
"3228",40.619,-0.311202,1.57154
"3229",40.633,-0.311202,1.57154
"3230",40.648,-0.323045,1.54139
"3231",40.649,-0.307597,1.47416
"3232",40.671,-0.302643,1.4298
"3233",40.695,-0.3205,1.40277
"3234",40.71,-0.310145,1.35182
"3235",40.725,-0.305866,1.28808
"3236",40.74,-0.292908,1.21602
"3237",40.755,-0.279312,1.18746
"3238",40.78,-0.279312,1.18746
"3239",40.781,-0.305791,1.15874
"3240",40.796,-0.3177,1.13033
"3241",40.809,-0.287266,1.07293
"3242",40.812,-0.31952,1.04393
"3243",40.827,-0.31952,1.04393
"3244",40.842,-0.293483,1.04036
"3245",40.844,-0.293483,1.04036
"3246",40.858,-0.285473,1.0144
"3247",40.862,-0.305893,0.999645
"3248",40.877,-0.305893,0.999645
"3249",40.892,-0.24275,0.996194
"3250",40.893,-0.245559,0.997118
"3251",40.917,-0.266221,0.974298
"3252",40.932,-0.266221,0.974298
"3253",40.933,-0.288461,1.00203
"3254",40.948,-0.262563,1.01067
"3255",40.963,-0.262563,1.01067
"3256",40.965,-0.247398,1.04799
"3257",40.98,-0.312817,1.08733
"3258",40.983,-0.312817,1.08733
"3259",40.998,-0.257732,1.11414
"3260",41.02,-0.257732,1.11414
"3261",41.021,-0.271666,1.13041
"3262",41.023,-0.259474,1.16259
"3263",41.038,-0.259474,1.16259
"3264",41.053,-0.284481,1.21118
"3265",41.055,-0.272347,1.24432
"3266",41.076,-0.256789,1.28519
"3267",41.091,-0.256789,1.28519
"3268",41.094,-0.25567,1.34636
"3269",41.11,-0.292435,1.37528
"3270",41.125,-0.292435,1.37528
"3271",41.126,-0.274432,1.4062
"3272",41.141,-0.292176,1.38967
"3273",41.156,-0.257571,1.39595
"3274",41.185,-0.257571,1.39595
"3275",41.188,-0.257404,1.39894
"3276",41.206,-0.266249,1.39792
"3277",41.207,-0.268516,1.41485
"3278",41.222,-0.276034,1.46057
"3279",41.237,-0.270329,1.46158
"3280",41.253,-0.270329,1.46158
"3281",41.257,-0.302616,1.42235
"3282",41.273,-0.292885,1.48038
"3283",41.29,-0.29069,1.4588
"3284",41.305,-0.362794,1.44226
"3285",41.307,-0.362794,1.44226
"3286",41.323,-0.326343,1.40893
"3287",41.327,-0.326343,1.40893
"3288",41.342,-0.329293,1.39477
"3289",41.363,-0.341029,1.39311
"3290",41.378,-0.370005,1.38226
"3291",41.38,-0.393529,1.35342
"3292",41.395,-0.393529,1.35342
"3293",41.398,-0.350343,1.34765
"3294",41.415,-0.350343,1.34765
"3295",41.418,-0.384425,1.36003
"3296",41.433,-0.415881,1.37218
"3297",41.448,-0.415881,1.37218
"3298",41.45,-0.410646,1.34457
"3299",41.465,-0.427572,1.3629
"3300",41.481,-0.427572,1.3629
"3301",41.483,-0.414012,1.33058
"3302",41.497,-0.414012,1.33058
"3303",41.501,-0.405447,1.32527
"3304",41.517,-0.417084,1.30651
"3305",41.521,-0.417084,1.30651
"3306",41.543,-0.44128,1.27079
"3307",41.545,-0.420862,1.26023
"3308",41.566,-0.468113,1.19401
"3309",41.593,-0.454864,1.16338
"3310",41.595,-0.472124,1.15225
"3311",41.61,-0.472124,1.15225
"3312",41.612,-0.48922,1.14382
"3313",41.627,-0.483169,1.16115
"3314",41.642,-0.483169,1.16115
"3315",41.643,-0.480381,1.16755
"3316",41.658,-0.510973,1.22114
"3317",41.673,-0.461243,1.24167
"3318",41.688,-0.461243,1.24167
"3319",41.703,-0.475848,1.24852
"3320",41.705,-0.476003,1.25269
"3321",41.73,-0.481176,1.26504
"3322",41.733,-0.507127,1.26707
"3323",41.748,-0.507127,1.26707
"3324",41.763,-0.517912,1.25704
"3325",41.765,-0.517912,1.25704
"3326",41.779,-0.515532,1.26091
"3327",41.795,-0.470014,1.24748
"3328",41.796,-0.470014,1.24748
"3329",41.826,-0.521968,1.22979
"3330",41.827,-0.513782,1.23339
"3331",41.844,-0.502157,1.24466
"3332",41.845,-0.502157,1.24466
"3333",41.86,-0.458495,1.25558
"3334",41.875,-0.489534,1.25824
"3335",41.89,-0.48911,1.27533
"3336",41.906,-0.483896,1.27358
"3337",41.908,-0.483896,1.27358
"3338",41.922,-0.488947,1.3009
"3339",41.937,-0.537525,1.3243
"3340",41.952,-0.485212,1.34432
"3341",41.967,-0.522767,1.36167
"3342",41.99,-0.516099,1.39548
"3343",41.991,-0.516099,1.39548
"3344",41.997,-0.512499,1.41677
"3345",42.021,-0.517286,1.44304
"3346",42.036,-0.523648,1.43038
"3347",42.038,-0.523648,1.43038
"3348",42.053,-0.506167,1.44058
"3349",42.058,-0.509749,1.42663
"3350",42.082,-0.523548,1.43756
"3351",42.107,-0.494926,1.42216
"3352",42.109,-0.512545,1.41684
"3353",42.123,-0.512545,1.41684
"3354",42.128,-0.492142,1.39096
"3355",42.143,-0.523822,1.40097
"3356",42.158,-0.523822,1.40097
"3357",42.163,-0.541189,1.40544
"3358",42.178,-0.541189,1.40544
"3359",42.18,-0.516053,1.39541
"3360",42.195,-0.492121,1.41795
"3361",42.211,-0.506718,1.39834
"3362",42.226,-0.46102,1.3846
"3363",42.241,-0.46102,1.3846
"3364",42.242,-0.46708,1.37904
"3365",42.273,-0.427365,1.36636
"3366",42.275,-0.453292,1.34592
"3367",42.29,-0.453292,1.34592
"3368",42.292,-0.43589,1.36403
"3369",42.316,-0.411275,1.31892
"3370",42.331,-0.379671,1.30923
"3371",42.333,-0.397931,1.27667
"3372",42.348,-0.397931,1.27667
"3373",42.363,-0.360522,1.26251
"3374",42.365,-0.360522,1.26251
"3375",42.382,-0.35155,1.27079
"3376",42.383,-0.360473,1.2622
"3377",42.398,-0.360473,1.2622
"3378",42.413,-0.331551,1.27227
"3379",42.415,-0.351579,1.27013
"3380",42.43,-0.351579,1.27013
"3381",42.466,-0.337797,1.24032
"3382",42.467,-0.337797,1.24032
"3383",42.482,-0.324003,1.22304
"3384",42.484,-0.309807,1.20989
"3385",42.5,-0.342381,1.16297
"3386",42.515,-0.311513,1.13107
"3387",42.537,-0.307016,1.09757
"3388",42.555,-0.289662,1.09424
"3389",42.556,-0.289662,1.09424
"3390",42.571,-0.27646,1.0406
"3391",42.586,-0.29721,1.01035
"3392",42.588,-0.29721,1.01035
"3393",42.602,-0.309421,0.967684
"3394",42.618,-0.309421,0.967684
"3395",42.618,-0.281796,0.907879
"3396",42.633,-0.296886,0.871351
"3397",42.648,-0.286239,0.837518
"3398",42.663,-0.263079,0.844662
"3399",42.687,-0.263079,0.844662
"3400",42.688,-0.253858,0.866091
"3401",42.703,-0.254032,0.863342
"3402",42.718,-0.25681,0.868594
"3403",42.733,-0.276981,0.867387
"3404",42.748,-0.268289,0.868506
"3405",42.75,-0.268289,0.868506
"3406",42.765,-0.259542,0.87378
"3407",42.782,-0.256632,0.872771
"3408",42.783,-0.256632,0.872771
"3409",42.801,-0.285865,0.855367
"3410",42.802,-0.285865,0.855367
"3411",42.817,-0.257114,0.856072
"3412",42.821,-0.219969,0.838766
"3413",42.842,-0.234857,0.817367
"3414",42.857,-0.262779,0.856592
"3415",42.872,-0.268583,0.8517
"3416",42.887,-0.268583,0.8517
"3417",42.902,-0.219792,0.854563
"3418",42.903,-0.213906,0.854586
"3419",42.918,-0.213906,0.854586
"3420",42.933,-0.228558,0.834149
"3421",42.934,-0.214307,0.84078
"3422",42.95,-0.214307,0.84078
"3423",42.953,-0.24644,0.802538
"3424",42.968,-0.229025,0.819245
"3425",42.983,-0.272343,0.811908
"3426",42.998,-0.272343,0.811908
"3427",43.013,-0.203799,0.787754
"3428",43.015,-0.221099,0.791472
"3429",43.032,-0.221099,0.791472
"3430",43.052,-0.206755,0.792934
"3431",43.067,-0.206646,0.796139
"3432",43.106,-0.244401,0.777125
"3433",43.107,-0.185134,0.728858
"3434",43.122,-0.200176,0.688482
"3435",43.126,-0.177884,0.662372
"3436",43.151,-0.190689,0.603869
"3437",43.173,-0.190689,0.603869
"3438",43.174,-0.170176,0.619866
"3439",43.177,-0.159414,0.585165
"3440",43.192,-0.159414,0.585165
"3441",43.217,-0.154603,0.552896
"3442",43.218,-0.160311,0.556213
"3443",43.233,-0.18363,0.531991
"3444",43.237,-0.18363,0.531991
"3445",43.253,-0.187407,0.492659
"3446",43.268,-0.201474,0.50427
"3447",43.283,-0.205137,0.464235
"3448",43.298,-0.228404,0.447362
"3449",43.313,-0.216815,0.457953
"3450",43.328,-0.216815,0.457953
"3451",43.329,-0.248002,0.470045
"3452",43.344,-0.303175,0.44336
"3453",43.359,-0.297104,0.464358
"3454",43.374,-0.276148,0.504144
"3455",43.396,-0.261761,0.498748
"3456",43.411,-0.261761,0.498748
"3457",43.412,-0.313525,0.498181
"3458",43.428,-0.372688,0.551226
"3459",43.443,-0.358726,0.5361
"3460",43.458,-0.329947,0.536066
"3461",43.462,-0.329947,0.536066
"3462",43.477,-0.412987,0.536912
"3463",43.492,-0.402561,0.503104
"3464",43.507,-0.445521,0.508052
"3465",43.522,-0.445521,0.508052
"3466",43.523,-0.433372,0.535483
"3467",43.538,-0.472859,0.56245
"3468",43.553,-0.492817,0.581878
"3469",43.571,-0.492817,0.581878
"3470",43.573,-0.469507,0.610093
"3471",43.589,-0.529198,0.624543
"3472",43.604,-0.514881,0.633684
"3473",43.619,-0.539824,0.658566
"3474",43.638,-0.550818,0.664739
"3475",43.653,-0.547348,0.711976
"3476",43.668,-0.543062,0.74319
"3477",43.683,-0.543062,0.74319
"3478",43.684,-0.582261,0.780426
"3479",43.701,-0.545298,0.804867
"3480",43.704,-0.545298,0.804867
"3481",43.719,-0.591657,0.812509
"3482",43.747,-0.577319,0.8217
"3483",43.748,-0.577319,0.8217
"3484",43.772,-0.603363,0.794873
"3485",43.776,-0.595602,0.755358
"3486",43.801,-0.552393,0.746409
"3487",43.816,-0.567089,0.734534
"3488",43.817,-0.567089,0.734534
"3489",43.842,-0.555587,0.730914
"3490",43.843,-0.555587,0.730914
"3491",43.846,-0.527221,0.731964
"3492",43.861,-0.572824,0.741665
"3493",43.876,-0.539973,0.755364
"3494",43.898,-0.532761,0.735165
"3495",43.913,-0.5556,0.727472
"3496",43.917,-0.5556,0.727472
"3497",43.932,-0.523435,0.749803
"3498",43.947,-0.55715,0.758856
"3499",43.965,-0.488399,0.781295
"3500",43.968,-0.505395,0.795184
"3501",43.993,-0.513464,0.79538
"3502",44.018,-0.4848,0.8032
"3503",44.02,-0.508033,0.796475
"3504",44.034,-0.508033,0.796475
"3505",44.049,-0.482851,0.767578
"3506",44.051,-0.508063,0.782087
"3507",44.069,-0.508063,0.782087
"3508",44.071,-0.493544,0.794254
"3509",44.094,-0.516537,0.794211
"3510",44.109,-0.531651,0.794175
"3511",44.111,-0.531651,0.794175
"3512",44.126,-0.490202,0.820234
"3513",44.141,-0.498307,0.853463
"3514",44.142,-0.498307,0.853463
"3515",44.161,-0.472471,0.844545
"3516",44.176,-0.475739,0.851485
"3517",44.191,-0.481221,0.835576
"3518",44.192,-0.481221,0.835576
"3519",44.207,-0.469632,0.853951
"3520",44.222,-0.461118,0.826673
"3521",44.224,-0.461118,0.826673
"3522",44.238,-0.48532,0.812035
"3523",44.253,-0.476496,0.816749
"3524",44.269,-0.470394,0.819545
"3525",44.273,-0.470394,0.819545
"3526",44.288,-0.449595,0.82648
"3527",44.303,-0.444588,0.807027
"3528",44.304,-0.444588,0.807027
"3529",44.32,-0.484727,0.806471
"3530",44.334,-0.496514,0.821986
"3531",44.336,-0.496514,0.821986
"3532",44.359,-0.50507,0.838208
"3533",44.361,-0.50507,0.838208
"3534",44.365,-0.525571,0.822503
"3535",44.392,-0.515924,0.843501
"3536",44.396,-0.530605,0.83524
"3537",44.411,-0.518407,0.858849
"3538",44.427,-0.518407,0.858849
"3539",44.428,-0.506836,0.840363
"3540",44.443,-0.506836,0.840363
"3541",44.447,-0.5356,0.811538
"3542",44.462,-0.504778,0.808003
"3543",44.477,-0.504778,0.808003
"3544",44.479,-0.533918,0.787225
"3545",44.493,-0.505598,0.799348
"3546",44.508,-0.505598,0.799348
"3547",44.511,-0.556,0.80313
"3548",44.526,-0.568752,0.777057
"3549",44.528,-0.568752,0.777057
"3550",44.543,-0.553966,0.803077
"3551",44.558,-0.553966,0.803077
"3552",44.559,-0.574419,0.78046
"3553",44.574,-0.554982,0.754972
"3554",44.589,-0.554982,0.754972
"3555",44.591,-0.534873,0.742498
"3556",44.606,-0.570218,0.704572
"3557",44.621,-0.558543,0.69716
"3558",44.644,-0.562336,0.693473
"3559",44.659,-0.568487,0.669115
"3560",44.661,-0.568487,0.669115
"3561",44.676,-0.517431,0.627773
"3562",44.691,-0.512326,0.603919
"3563",44.692,-0.512326,0.603919
"3564",44.707,-0.543891,0.605412
"3565",44.722,-0.543891,0.605412
"3566",44.724,-0.509968,0.588786
"3567",44.738,-0.497846,0.587695
"3568",44.757,-0.497846,0.587695
"3569",44.759,-0.529824,0.589964
"3570",44.78,-0.501154,0.590331
"3571",44.783,-0.555867,0.591871
"3572",44.798,-0.494497,0.642441
"3573",44.831,-0.462535,0.636392
"3574",44.832,-0.462535,0.636392
"3575",44.834,-0.517011,0.644869
"3576",44.849,-0.498699,0.685803
"3577",44.864,-0.527495,0.685837
"3578",44.879,-0.475825,0.671605
"3579",44.903,-0.483929,0.690216
"3580",44.918,-0.478804,0.68816
"3581",44.933,-0.475128,0.706152
"3582",44.936,-0.475128,0.706152
"3583",44.951,-0.472896,0.695059
"3584",44.966,-0.475891,0.697224
"3585",44.967,-0.475891,0.697224
"3586",44.983,-0.519176,0.691924
"3587",44.998,-0.474191,0.680315
